,pmcid,doi,pub_affiliation,pub_author_list,pub_country,pub_issn,pub_journal_issue,pub_journal_title,pub_journal_title_abbr,pub_pmid,pub_date,pub_title,pub_year,pub_project_number,proj_application_id,proj_activity,proj_administering_ic,proj_application_type,proj_arra_funded,proj_award_notice_date,proj_budget_start,proj_budget_end,proj_core_project_num,proj_ed_inst_type,proj_foa_number,proj_full_project_num,proj_subproject_id,proj_funding_ics,proj_fy,proj_ic_name,proj_nih_spending_cats,proj_org_city,proj_org_country,proj_org_dept,proj_org_fips,proj_org_name,proj_org_state,proj_phr,proj_pi_names,proj_program_officer_name,proj_project_start,proj_project_end,proj_project_terms,proj_project_title,proj_serial_number,proj_study_section,proj_study_section_name,proj_support_year,proj_total_cost,proj_total_cost_sub_project,proj_funding_mechanism,proj_direct_cost_amt,proj_indirect_cost_amt,proj_org_ipf_code,proj_opportunity number
788,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9096639.0,U19,AI,1.0,N,03/24/2016,04/01/2016,03/31/2017,U19AI123861,0,RFA-AI-15-025,1U19AI123861-01,6292.0,NIAID:278641\,2016.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Chronic Liver Disease and Cirrhosis; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;",0,04/01/2016,03/31/2021,Advisory Committees; Antibody Response; Area; Budgets; Collaborations; Communication; Communities; cost effective; Data; design; Ensure; Equilibrium; Fostering; Goals; Hepatitis C Antibodies; Hepatitis C Vaccine; Hepatitis C virus; Infection; Knowledge; Manuscripts; meetings; member; Monitor; nonhuman primate; outreach; Preparation; Primates; Productivity; programs; Publications; Reagent; Research; Research Activity; Research Infrastructure; Research Personnel; Research Project Grants; Sampling; Site; symposium; Travel; United States National Institutes of Health; Vaccination; Vaccine Antigen; Vaccines; Work; ,Administrative Core,123861.0,ZAI1,Special Emphasis Panel ,1.0,,278641.0,NON-SBIR/STTR RPGS,158679.0,119962.0,7375802.0,0
789,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9096640.0,U19,AI,1.0,N,03/24/2016,04/01/2016,03/31/2017,U19AI123861,0,RFA-AI-15-025,1U19AI123861-01,6293.0,NIAID:389961\,2016.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Biotechnology; Chronic Liver Disease and Cirrhosis; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;",0,04/01/2016,03/31/2021,"Acute; age group; Animal Model; Antibodies; Antibody Repertoire; Antibody Response; Antigens; Antiviral Agents; Awareness; B-Lymphocytes; base; Biological Assay; Cause of Death; Cavia; Cell Lineage; chiron vaccine; Chronic; Clinical; Complex; design; Development; Disputes; Epitopes; Evaluation; Future; Genes; Genetic; Genetic Variation; Genotype; Glycoproteins; Goals; Health system; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccination; Hepatitis C Vaccine; Hepatitis C virus; HIV; Human; human data; humanized mouse; Immune; immunogenicity; In Vitro; in vivo; Individual; Infection; interest; Knowledge; Learning; Liver Cirrhosis; Malignant neoplasm of liver; Measures; Minority; Modeling; murine antibody; Mus; neutralizing antibody; nonhuman primate; novel; Pan Genus; Pathway interactions; Patients; Pharmaceutical Preparations; Phase I Clinical Trials; Population; pre-clinical; Pre-Clinical Model; Process; Public Health; Reagent; Receptors, Antigen, B-Cell; Reporting; Research; Research Project Grants; response; Safety; Sampling; Serum; Specificity; Structure; Symptoms; System; T-Lymphocyte Epitopes; Time; tool; tool development; trend; Vaccinated; Vaccination; Vaccine Antigen; vaccine candidate; vaccine efficacy; vaccine evaluation; Vaccine Research; vaccine trial; Vaccines; Viral; viral transmission; Virus; Virus Diseases; Work; ",Antibody responses to HCV vaccine antigens in infection and vaccination,123861.0,ZAI1,Special Emphasis Panel ,1.0,,389961.0,NON-SBIR/STTR RPGS,222073.0,167888.0,7375802.0,0
790,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9248992.0,U19,AI,5.0,N,03/22/2017,04/01/2017,03/31/2018,U19AI123861,0,RFA-AI-15-025,5U19AI123861-02,6294.0,NIAID:319627\,2017.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Biotechnology; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"ZHU, JIANG ;",0,0,0,Animal Model; Animals; Antibodies; Antibody Repertoire; Antibody Response; Antigen Targeting; Antigens; B cell repertoire; B-Lymphocytes; Bacteriophages; base; Cell Lineage; Cell Separation; Chimeric Proteins; Chronic; Collaborations; Complex; Crystallization; Data; design; Development; Engineering; env Gene Products; Epitope Mapping; Epitopes; experience; experimental study; Ferritin; Flavivirus; Flow Cytometry; Genes; Genetic; Genotype; Glycoproteins; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccination; Hepatitis C Vaccine; hepatitis C virus envelope 2 protein; HIV-1; HIV-1 vaccine; Human; Immunization; Immunize; immunogenic; immunogenicity; Immunoglobulin Somatic Hypermutation; Immunology procedure; Individual; Infection; innovation; iterative design; Laws; Length; Link; Maps; Microfluidics; Modeling; Molecular Conformation; Mus; Mutation; nanoparticle; neutralizing antibody; next generation sequencing; nonhuman primate; novel; particle; Peptides; Pharmaceutical Preparations; Polysaccharides; Population; Preventive vaccine; Primates; Property; Protein Engineering; Public Health; Reporting; Research; Respiratory Syncytial Virus Vaccines; response; Role; Sampling; scaffold; Scaffolding Protein; Series; Serum; small molecule; structural biology; Structure; Subunit Vaccines; success; Surface; Technology; Testing; Time; Transcript; Treatment Cost; trend; Vaccination; Vaccine Antigen; vaccine candidate; Vaccine Design; vaccine development; Vaccine Research; vaccine trial; Vaccines; Variant; Viral Antigens; virology; Virus; Virus-like particle; ,Novel HCV vaccine antigens targeting conserved neutralizing epitopes,123861.0,ZAI1,Special Emphasis Panel ,2.0,,319627.0,NON-SBIR/STTR RPGS,166040.0,153587.0,7375802.0,0
791,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9248879.0,U19,AI,5.0,N,03/22/2017,04/01/2017,03/31/2018,U19AI123861,0,RFA-AI-15-025,5U19AI123861-02,0.0,NIAID:918736\,2017.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,0,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,"PUBLIC HEALTH RELEVANCE: The development of a broadly effective hepatitis C vaccine is an ultimate goal of HCV research. Virus neutralizing antibodies play an important part in HCV protection and this proposed Cooperative Center aims to elucidate the scientific paths for the elicitation of broadly neutralizing antibody responses in humans and preclinical animal models by vaccination.          Project 1: Antibody Responses to HCV Vaccine Antigens in Infection and Vaccination     Project Leader (PL): Law, M.          DESCRIPTION (as provided by applicant): HCV infects nearly 3% of the world population and is a leading cause of liver cirrhosis and cancer. A vaccine that can stop virus transmission will be a highly valuable tool for the public health system. However, HCV is antigenically variable and an effective vaccine must target conserved immune epitopes on the virus. An important goal in HCV vaccine is to develop antigens that will elicit broadly neutralizing antibodies (bNAbs). The proposed project aims to discover the epitopes targeted by bNAbs during vaccination and natural infection, and the evolutionary pathways of bnAbs. The knowledge learned from the human studies will be applied to studying the antibody responses in mice, guinea pigs and non-human primates immunized with candidate HCV vaccine antigens. The research will help uncover the pros and cons of each animal model as a preclinical model for efficacy study of future HCV vaccine candidates. This project will contribute to the knowledge and tools for the development of a broadly effective HCV vaccine.","LAW, MANSUN ;","KOSHY, RAJEN",04/01/2016,03/31/2021,Animal Model; Antibodies; Antibody Response; Antigen Targeting; Antigens; B cell repertoire; B-Cell Development; B-Lymphocytes; base; Biological; Biological Assay; Caring; Cavia; Cell Lineage; Clinical; Communicable Diseases; Communication; Data Set; design; Development; efficacy study; Environment; Epidemic; Epitopes; Foundations; Future; Genetic; Genetic Variation; Genotype; Glycoproteins; Goals; Health system; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Transmission; Hepatitis C Vaccination; Hepatitis C Vaccine; high risk population; Human; Immune; Immune system; Immunization; Immunize; In Vitro; Infection; Knowledge; Label; Laws; Liver; Liver Cirrhosis; Malignant neoplasm of liver; Maps; Measures; Molecular Probes; Mus; National Institute of Allergy and Infectious Disease; neutralizing antibody; next generation sequencing; nonhuman primate; novel; particle; Pathway interactions; Patients; Phase I Clinical Trials; Play; Population; pre-clinical; Pre-Clinical Model; prevent; Productivity; programs; Protein Engineering; Public Health; public health relevance; Reagent; Research; Research Activity; Research Institute; Research Project Grants; response; Sampling; Ships; Site; skills; Solid; Specificity; Structure; T cell response; T-Lymphocyte; tool; tool development; traditional care; Vaccinated; Vaccination; Vaccine Antigen; vaccine candidate; Vaccine Design; Vaccines; Viral; viral transmission; Virus; virus genetics; ,Cooperative Center for the study of HCV antibody responses and vaccine antigens,123861.0,ZAI1,Special Emphasis Panel ,2.0,918736.0,,NON-SBIR/STTR RPGS,520021.0,398715.0,7375802.0,0
792,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9248990.0,U19,AI,5.0,N,03/22/2017,04/01/2017,03/31/2018,U19AI123861,0,RFA-AI-15-025,5U19AI123861-02,6292.0,NIAID:174367\,2017.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Chronic Liver Disease and Cirrhosis; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;",0,0,0,Advisory Committees; Antibody Response; Area; Budgets; Collaborations; Communication; Communities; cost effective; Data; design; Ensure; Equilibrium; Fostering; Goals; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccine; Infection; Knowledge; Manuscripts; meetings; member; Monitor; nonhuman primate; outreach; Preparation; Primates; Productivity; programs; Publications; Reagent; Research; Research Activity; Research Infrastructure; Research Personnel; Research Project Grants; Research Support; Sampling; Ships; Site; symposium; Travel; United States National Institutes of Health; Vaccination; Vaccine Antigen; Vaccines; Work; ,Administrative Core,123861.0,ZAI1,Special Emphasis Panel ,2.0,,174367.0,NON-SBIR/STTR RPGS,133336.0,41031.0,7375802.0,0
793,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9248991.0,U19,AI,5.0,N,03/22/2017,04/01/2017,03/31/2018,U19AI123861,0,RFA-AI-15-025,5U19AI123861-02,6293.0,NIAID:424742\,2017.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Biotechnology; Chronic Liver Disease and Cirrhosis; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;",0,0,0,"Acute; age group; Age-Years; Animal Model; Antibodies; Antibody Repertoire; Antibody Response; Antibody Specificity; Antigens; Antiviral Agents; Awareness; B-Lymphocytes; base; Biological Assay; Cause of Death; Cavia; Cell Lineage; Chronic; Clinical; Complex; design; Development; Disputes; efficacy study; Epitopes; Future; Genes; Genetic; Genetic Variation; Genotype; Glycoproteins; Goals; Health system; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccination; Hepatitis C Vaccine; HIV; Human; human data; humanized mouse; Immune; Immunize; immunogenicity; In Vitro; in vivo; Individual; Infection; interest; Knowledge; Liver Cirrhosis; Malignant neoplasm of liver; Measures; Minority; Modeling; murine antibody; Mus; neutralizing antibody; nonhuman primate; novel; Pan Genus; Pathway interactions; Patients; Pharmaceutical Preparations; Phase I Clinical Trials; Population; pre-clinical; Pre-Clinical Model; Process; Public Health; Reagent; Receptors, Antigen, B-Cell; Reporting; Research; Research Project Grants; response; Safety; Sampling; Serum; Standardization; Structure; Symptoms; System; T-Lymphocyte Epitopes; Time; tool; tool development; trend; Vaccinated; Vaccination; Vaccine Antigen; vaccine candidate; vaccine efficacy; vaccine evaluation; Vaccine Research; vaccine trial; Vaccines; Viral; viral transmission; Virus; Virus Diseases; Work; ",Antibody responses to HCV vaccine antigens in infection and vaccination,123861.0,ZAI1,Special Emphasis Panel ,2.0,,424742.0,NON-SBIR/STTR RPGS,220645.0,204097.0,7375802.0,0
794,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9458691.0,U19,AI,5.0,N,03/19/2018,04/01/2018,03/31/2019,U19AI123861,0,RFA-AI-15-025,5U19AI123861-03,0.0,NIAID:918736\,2018.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,0,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,"PUBLIC HEALTH RELEVANCE: The development of a broadly effective hepatitis C vaccine is an ultimate goal of HCV research. Virus neutralizing antibodies play an important part in HCV protection and this proposed Cooperative Center aims to elucidate the scientific paths for the elicitation of broadly neutralizing antibody responses in humans and preclinical animal models by vaccination.          Project 1: Antibody Responses to HCV Vaccine Antigens in Infection and Vaccination     Project Leader (PL): Law, M.          DESCRIPTION (as provided by applicant): HCV infects nearly 3% of the world population and is a leading cause of liver cirrhosis and cancer. A vaccine that can stop virus transmission will be a highly valuable tool for the public health system. However, HCV is antigenically variable and an effective vaccine must target conserved immune epitopes on the virus. An important goal in HCV vaccine is to develop antigens that will elicit broadly neutralizing antibodies (bNAbs). The proposed project aims to discover the epitopes targeted by bNAbs during vaccination and natural infection, and the evolutionary pathways of bnAbs. The knowledge learned from the human studies will be applied to studying the antibody responses in mice, guinea pigs and non-human primates immunized with candidate HCV vaccine antigens. The research will help uncover the pros and cons of each animal model as a preclinical model for efficacy study of future HCV vaccine candidates. This project will contribute to the knowledge and tools for the development of a broadly effective HCV vaccine.","LAW, MANSUN ;","KOSHY, RAJEN",04/01/2016,03/31/2021,Animal Model; Antibodies; Antibody Response; Antigen Targeting; Antigens; B cell repertoire; B-Cell Development; B-Lymphocytes; base; Biological; Biological Assay; Caring; Cavia; Cell Lineage; Clinical; Communicable Diseases; Communication; Data Set; design; Development; efficacy study; Environment; Epidemic; Epitopes; Foundations; Future; Genetic; Genetic Variation; Genotype; Glycoproteins; Goals; Health system; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Transmission; Hepatitis C Vaccination; Hepatitis C Vaccine; Hepatitis C virus; high risk population; Human; Immune; Immune system; Immunization; Immunize; In Vitro; Infection; Knowledge; Label; Laws; Liver; Liver Cirrhosis; Malignant neoplasm of liver; Maps; Measures; Molecular Probes; Mus; National Institute of Allergy and Infectious Disease; neutralizing antibody; next generation sequencing; nonhuman primate; novel; particle; Pathway interactions; Patients; Phase I Clinical Trials; Play; Population; pre-clinical; Pre-Clinical Model; prevent; Productivity; programs; Protein Engineering; Public Health; public health relevance; Reagent; Research; Research Activity; Research Institute; Research Project Grants; response; Sampling; Ships; Site; skills; Solid; Specificity; Structure; T cell response; T-Lymphocyte; tool; tool development; traditional care; Vaccinated; Vaccination; Vaccine Antigen; vaccine candidate; Vaccine Design; Vaccines; Viral; viral transmission; Virus; virus genetics; ,Cooperative Center for the study of HCV antibody responses and vaccine antigens,123861.0,ZAI1,Special Emphasis Panel ,3.0,918736.0,,NON-SBIR/STTR RPGS,520021.0,398715.0,7375802.0,0
795,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9631961.0,U19,AI,5.0,N,03/19/2018,04/01/2018,03/31/2019,U19AI123861,0,RFA-AI-15-025,5U19AI123861-03,6294.0,NIAID:316208\,2018.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Biotechnology; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"ZHU, JIANG ;","KOSHY, RAJEN",0,0,Animal Model; Animals; Antibodies; Antibody Repertoire; Antibody Response; Antigen Targeting; Antigens; B cell repertoire; B-Lymphocytes; Bacteriophages; base; Cell Lineage; Cell Separation; Chimeric Proteins; Chronic; Collaborations; Complex; Crystallization; Data; design; Development; Engineering; env Gene Products; Epitope Mapping; Epitopes; experience; experimental study; Ferritin; Flavivirus; Flow Cytometry; Genes; Genetic; Genotype; Glycoproteins; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccination; Hepatitis C Vaccine; Hepatitis C virus; hepatitis C virus envelope 2 protein; HIV-1; HIV-1 vaccine; Human; Immunization; Immunize; immunogenic; immunogenicity; Immunoglobulin Somatic Hypermutation; Immunology procedure; Individual; Infection; innovation; iterative design; Laws; Length; Link; Maps; Microfluidics; Modeling; Molecular Conformation; Mus; Mutation; nanoparticle; neutralizing antibody; next generation sequencing; nonhuman primate; novel; particle; Peptides; Pharmaceutical Preparations; Polysaccharides; Population; Preventive vaccine; Primates; Property; Protein Engineering; Public Health; Reporting; Research; Respiratory Syncytial Virus Vaccines; response; Role; Sampling; scaffold; Scaffolding Protein; Series; Serum; small molecule; structural biology; Structure; Subunit Vaccines; success; Surface; Technology; Testing; Time; Transcript; Treatment Cost; trend; Vaccination; Vaccine Antigen; vaccine candidate; Vaccine Design; vaccine development; Vaccine Research; vaccine trial; Vaccines; Variant; Viral Antigens; virology; Virus; Virus-like particle; ,Novel HCV vaccine antigens targeting conserved neutralizing epitopes,123861.0,ZAI1,Special Emphasis Panel ,3.0,,316208.0,NON-SBIR/STTR RPGS,164264.0,151944.0,7375802.0,0
796,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9631959.0,U19,AI,5.0,N,03/19/2018,04/01/2018,03/31/2019,U19AI123861,0,RFA-AI-15-025,5U19AI123861-03,6292.0,NIAID:172727\,2018.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;","KOSHY, RAJEN",0,0,Advisory Committees; Antibody Response; Area; Budgets; Collaborations; Communication; Communities; cost effective; Data; design; Ensure; Equilibrium; Fostering; Goals; Hepatitis C Antibodies; Hepatitis C Vaccine; Hepatitis C virus; Infection; Knowledge; Manuscripts; meetings; member; Monitor; nonhuman primate; outreach; Preparation; Primates; Productivity; programs; Publications; Reagent; Research; Research Activity; Research Infrastructure; Research Personnel; Research Project Grants; Research Support; Sampling; Ships; Site; symposium; Travel; United States National Institutes of Health; Vaccination; Vaccine Antigen; Vaccines; Work; ,Administrative Core,123861.0,ZAI1,Special Emphasis Panel ,3.0,,172727.0,NON-SBIR/STTR RPGS,132484.0,40243.0,7375802.0,0
797,6821881,10.3389/fimmu.2019.02424,"Department of Basic Medical Sciences, Comprehensive AIDS Research Center, Beijing Advanced Innovation Center for Structural Biology, School of Medicine, Tsinghua University, Beijing, China.","Gao, Fei; Lin, Xiaohe; He, Linling; Wang, Ruoke; Wang, Han; Shi, Xuanling; Zhang, Fuchun; Yin, Chibiao; Zhang, Linqi; Zhu, Jiang; Yu, Lei",Switzerland,1664-3224,,Frontiers in immunology,Front Immunol,31708914,2019,Development of a Potent and Protective Germline-Like Antibody Lineage Against Zika Virus in a Convalescent Human.,2019.0,U19AI123861,9631960.0,U19,AI,5.0,N,03/19/2018,04/01/2018,03/31/2019,U19AI123861,0,RFA-AI-15-025,5U19AI123861-03,6293.0,NIAID:429801\,2018.0,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,Biotechnology; Chronic Liver Disease and Cirrhosis; Digestive Diseases; Emerging Infectious Diseases; Hepatitis; Hepatitis - C; Immunization; Infectious Diseases; Liver Disease; Prevention; Vaccine Related; ,LA JOLLA,UNITED STATES,0,US,SCRIPPS RESEARCH INSTITUTE,CA,0,"LAW, MANSUN ;","KOSHY, RAJEN",0,0,"Acute; age group; Age-Years; Animal Model; Antibodies; Antibody Repertoire; Antibody Response; Antibody Specificity; Antigens; Antiviral Agents; Awareness; B-Lymphocytes; base; Biological Assay; Cause of Death; Cavia; Cell Lineage; chronic infection; Clinical; Complex; design; Development; Disputes; efficacy study; Epitopes; Future; Genes; Genetic; Genetic Variation; Genotype; Glycoproteins; Goals; Health system; Hepatitis C; Hepatitis C Antibodies; Hepatitis C Vaccination; Hepatitis C Vaccine; Hepatitis C virus; HIV; Human; human data; humanized mouse; Immune; Immunize; immunogenicity; In Vitro; in vivo; Individual; Infection; interest; Knowledge; Liver Cirrhosis; Malignant neoplasm of liver; Measures; Minority; Modeling; murine antibody; Mus; neutralizing antibody; nonhuman primate; novel; Pan Genus; Pathway interactions; Patients; Pharmaceutical Preparations; Phase I Clinical Trials; Population; pre-clinical; Pre-Clinical Model; Process; Public Health; Reagent; Receptors, Antigen, B-Cell; Reporting; Research; Research Project Grants; response; Safety; Sampling; Serum; Standardization; Structure; Symptoms; System; T-Lymphocyte Epitopes; Time; tool; tool development; trend; Vaccinated; Vaccination; Vaccine Antigen; vaccine candidate; vaccine efficacy; vaccine evaluation; Vaccine Research; vaccine trial; Vaccines; Viral; viral transmission; Virus; Virus Diseases; Work; ",Antibody responses to HCV vaccine antigens in infection and vaccination,123861.0,ZAI1,Special Emphasis Panel ,3.0,,429801.0,NON-SBIR/STTR RPGS,223273.0,206528.0,7375802.0,0
